area,bathrooms,bedrooms,direction,district,front_street_length,house_type,legal_status,num_of_floor,price,project,title,url
54 m²,1,2,Đông,Quận 7,"40,0 m",Chung cư,Sổ đỏ,5,"1,5 Tỷ VNĐ",,Dự Án Q7 Saigon Reverside Complex Quận 7 : Sự Lựa,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/du-an-q7-saigon-reverside-complex-quan-7-su-lua-ch-7270705
68 m²,2,2,,Quận 8,"32,0 m",Chung cư,Có giấy phép xây dựng,37,"1,5 Tỷ VNĐ",,"Căn Hộ Cao Cấp 1,5 Tỷ/Căn 68M2- 2PN Liền Kề Quận",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cao-cap-1-5-ty-can-68m2-2pn-lien-ke-quan-1-5415637
69 m²,2,2,Tây Bắc,Quận 9,,Chung cư,Sổ hồng,7,"1,9 Tỷ VNĐ",,"Mua Him Lam Phú An ngay cầu rạch chiếc, nhận nhà",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mua-him-lam-phu-an-ngay-cau-rach-chiec-nhan-nha-ng-7192962
68 m²,2,2,Đông Nam,Quận 7,"40,0 m",Chung cư,Sổ hồng,18,"1,65 Tỷ VNĐ",,Dự Án Căn Hộ Hot Quận 7 Do Hưng Thịnh Làm Chủ Đầu,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/du-an-can-ho-hot-quan-7-do-hung-thinh-lam-chu-dau-7269838
47 m²,0,2,Đông Nam,Quận 9,,Chung cư,Sổ đỏ,17,705 Triệu VNĐ,,Căn hộ xã hội Topaz Home 2 tại trung tâm quận,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-xa-hoi-topaz-home-2-tai-trung-tam-quan-9-7264149
66 m²,2,2,,Quận 7,,Chung cư,,18,"1,75 Tỷ VNĐ",,BDS Nóng Khu Nam - Q7 Saigon Riverside Với 50,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/bds-nong-khu-nam-q7-saigon-riverside-voi-50-tien-i-6829085
99 m²,2,3,,Quận 7,,Chung cư,,27,"3,6 Tỷ VNĐ",,Cần tiền gấp bán lỗ Sunrise City View 99m2 3PN,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-tien-gap-ban-lo-sunrise-city-view-99m2-3pn-gia-7160764
55 m²,1,2,,Quận 12,"20,0 m",Chung cư,Sổ hồng,16,920 Triệu VNĐ,,Cần tiền kinh doanh bán nhanh CH 12 view ( Tín,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-tien-kinh-doanh-ban-nhanh-ch-12-view-tin-phong-7269652
60 m²,0,2,,Quận Bình Thạnh,,Chung cư,,16,"2,3 Tỷ VNĐ",,"Bán gấp căn hộ nguyễn ngọc phương, Q.Bình Thạnh",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-nguyen-ngoc-phuong-q-binh-thanh-2pn-7013452
50 m²,2,2,Đông Nam,Quận 8,"30,0 m",Chung cư,Có giấy phép xây dựng,22,"1,1 Tỷ VNĐ",,"Căn hộ ven sông Tạ Quang Bửu Q.8, giá chỉ 1,1",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-ven-song-ta-quang-buu-q-8-gia-chi-1-1-ty-2p-7269395
60 m²,2,2,,Quận Tân Bình,"30,0 m",Chung cư,Sổ hồng,15,687 Triệu VNĐ,,Sở Hữu Căn Hộ Ngay Cạnh Pandora Tân,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/so-huu-can-ho-ngay-canh-pandora-tan-binh-4264667
60 m²,0,2,,Quận 12,,Chung cư,Sổ hồng,,"1,36 Tỷ VNĐ",,Chỉ 480 triệu sở hữu ngay căn hộ mặt tiền Trường,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chi-480-trieu-so-huu-ngay-can-ho-mat-tien-truong-c-7047894
58 m²,1,1,,Quận 8,,Chung cư,Sổ hồng,,"1,29 Tỷ VNĐ",,"Bán căn hộ Nhà An Phúc,thanh toán 410 triệu vào ở",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-nha-an-phuc-thanh-toan-410-trieu-vao-o-6158086
60 m²,2,2,,Quận Thủ Đức,"20,0 m",Chung cư,Sổ hồng,15,"1,14 Tỷ VNĐ",,Căn hộ 3 mặt view sông từ 1.1 tỷ 57.4m2. 2 phòng,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-3-mat-view-song-tu-1-1-ty-57-4m2-2-phong-ng-6964027
76 m²,2,2,,Quận 7,,Chung cư,Sổ hồng,,2 Tỷ VNĐ,,"Bán căn hộ ngay quận 7, giá 2ty, 2PN, 76m2, Nội",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-ngay-quan-7-gia-2ty-2pn-76m2-noi-that-h-6068864
61 m²,1,2,,Quận Thủ Đức,"20,0 m",Chung cư,Sổ hồng,15,"1,14 Tỷ VNĐ",,Chỉ với 300 triệu anh chị sở hữu ngay 1 căn hộ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chi-voi-300-trieu-anh-chi-so-huu-ngay-1-can-ho-vie-6964074
57 m²,0,2,,Quận Thủ Đức,"19,5 m",Chung cư,Sổ hồng,15,"1,64 Tỷ VNĐ",,"Căn hộ cao cấp ngay chợ đầu mối Thủ Đức, 1 tỷ/",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cao-cap-ngay-cho-dau-moi-thu-duc-1-ty-can-2-6964017
63 m²,2,2,,Quận Thủ Đức,"20,0 m",Chung cư,Sổ hồng,14,"1,1 Tỷ VNĐ",,"Chỉ cần thanh toán 15%, sở hữu ngay căn hộ 3 mặt",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chi-can-thanh-toan-15-so-huu-ngay-can-ho-3-mat-vie-6964063
65 m²,2,2,,Quận Thủ Đức,"20,0 m",Chung cư,Sổ hồng,15,"1,216 Tỷ VNĐ",,Căn hộ giá tốt nhất trung tâm Thủ Đức chỉ 19.,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-gia-tot-nhat-trung-tam-thu-duc-chi-19-6tr-m-6964127
62 m²,2,2,,Quận Thủ Đức,"20,0 m",Chung cư,Sổ hồng,15,"1,539 Tỷ VNĐ",,"Căn hộ 2PN, 2WC, khu dân cư Bình Chiểu, An Phong",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-2pn-2wc-khu-dan-cu-binh-chieu-an-phong-xay-6964121
80 m²,2,2,,Quận 4,,Chung cư,Sổ hồng,,"2,7 Tỷ VNĐ",,"Dự Án Riva Park Quận 4, Chiết Khấu lớn,có sổ hồng",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/du-an-riva-park-quan-4-chiet-khau-lon-co-so-hong-n-7119415
73 m²,0,2,,Quận 8,,Chung cư,Sổ hồng,,"1,65 Tỷ VNĐ",,"Bán Căn Hộ City Gate Towers 1 Giá 1,65",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-city-gate-towers-1-gia-1-65-ty-6983027
61 m²,2,2,,Quận Thủ Đức,"20,0 m",Chung cư,Sổ hồng,15,"1,14 Tỷ VNĐ",,"Căn hộ TDH Riverview – Giá từ 19,6 triệu/ m2 căn",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-tdh-riverview-gia-tu-19-6-trieu-m2-can-2-ph-6964021
82 m²,2,3,,Quận Tân Phú,,Chung cư,,,"2,45 Tỷ VNĐ",,"Tôi cần Bán căn 3PN Richstar Novaland, giá 2.450",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/toi-can-ban-can-3pn-richstar-novaland-gia-2-450-ty-7268433
53 m²,1,2,Đông,Quận 7,,Chung cư,Sổ hồng,34,"1,3 Tỷ VNĐ",,Bán Nhà Ven Sông Quận 7 Liền Kề Phú Mỹ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-nha-ven-song-quan-7-lien-ke-phu-my-hung-7269559
53 m²,,2,Không xác định,Quận 9,,Chung cư,,,"1,5 Tỷ VNĐ",,Yếu tố nào giúp Saigon Gateway chinh phục niềm,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/yeu-to-nao-giup-saigon-gateway-chinh-phuc-niem-tin-7021821
45 m²,1,1,,Quận 4,"40,0 m",Chung cư,Có giấy phép xây dựng,34,"2,7 Tỷ VNĐ",,Căn Hộ Quận 4 Mặt Tiền Tôn Thất Thuyết Giá Hấp,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-quan-4-mat-tien-ton-that-thuyet-gia-hap-dan-7192008
60 m²,2,2,,Quận 8,"12,0 m",Chung cư,,17,"1,2 Tỷ VNĐ",,Căn Hộ Võ Văn Kiệt - An Dường Vương Nhận Nhà vào,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-vo-van-kiet-an-duong-vuong-nhan-nha-vao-o-n-6143169
75 m²,2,2,,Quận 7,"30,0 m",Chung cư,Sổ hồng,1,"1,5 Tỷ VNĐ",,Căn Hộ Mặt Tiền Đường Đào Trí 3 Mặt View Sông,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-mat-tien-duong-dao-tri-3-mat-view-song-thon-6721298
67 m²,2,2,,Quận Bình Tân,"12,0 m",Chung cư,Sổ hồng,4,"1,1 Tỷ VNĐ",,"Bán Chung Cư Gia Phú Đường Số 5, Quận Bình Tân,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-chung-cu-gia-phu-duong-so-5-quan-binh-tan-binh-6544545
49 m²,1,1,Nam,Quận 8,,Chung cư,Sổ hồng,10,"1,3 Tỷ VNĐ",,"Mua căn hộ Tara Residence tạ quang bửu p6 q8,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mua-can-ho-tara-residence-ta-quang-buu-p6-q8-nhan-7192702
48 m²,1,1,,Quận 11,,Chung cư,,,"1,8 Tỷ VNĐ",,"Bán gấp căn hộ chung cư Res 11, ngay trung tâm",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-chung-cu-res-11-ngay-trung-tam-quan-7270009
49 m²,1,1,Đông,Quận 8,,Chung cư,Sổ hồng,22,"1,259 Tỷ VNĐ",,Mua Căn Hộ Sunshine Avenue Quận 8 Nhận Quà Liền,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mua-can-ho-sunshine-avenue-quan-8-nhan-qua-lien-ta-7192596
65 m²,2,2,Nam,Quận 9,,Chung cư,Sổ hồng,7,"1,75 Tỷ VNĐ",,"Căn hộ Sapphira Khang Điền MT Võ Chí Công Q9, bán",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-sapphira-khang-dien-mt-vo-chi-cong-q9-ban-d-7193122
64 m²,2,2,Đông Bắc,Quận 8,,Chung cư,Sổ hồng,7,"1,6 Tỷ VNĐ",,"Căn Hộ High Intela Mt Võ Văn Kiệt, P16, Q8, Chỉ 1",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-high-intela-mt-vo-van-kiet-p16-q8-chi-1-6-t-6758625
64 m²,2,2,Đông Bắc,Quận 8,,Chung cư,Sổ hồng,9,"1,717 Tỷ VNĐ",,Bán căn hộ High Intela MT võ văn kiệt P16 Q8,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-high-intela-mt-vo-van-kiet-p16-q8-2pn-6-6968717
62 m²,1,1,Tây Bắc,Quận 8,,Chung cư,Sổ hồng,9,"1,537 Tỷ VNĐ",,Căn hộ Tara Residence P6 Q8 suất cuối giá cđt Đại,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-tara-residence-p6-q8-suat-cuoi-gia-cdt-dai-7032468
64 m²,2,2,Tây Nam,Quận 8,,Chung cư,Sổ hồng,7,"1,6 Tỷ VNĐ",,Cơ hội cuối đăng ký suất ưu tiên căn đẹp High,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/co-hoi-cuoi-dang-ky-suat-uu-tien-can-dep-high-inte-6808928
36 m²,1,2,,Huyện Hóc Môn,"24,0 m",Chung cư,Sổ hồng,2,320 Triệu VNĐ,,"Căn hộ view Hồ Bơi, Công Viên 1 trệt 1 lầu 36m2,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-view-ho-boi-cong-vien-1-tret-1-lau-36m2-320-7269396
67 m²,2,3,,Quận 9,"16,0 m",Chung cư,,,"1,27 Tỷ VNĐ",,"Chỉ 1,27 tỷ/căn 3PN tại Topaz home 2 quận",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chi-1-27-ty-can-3pn-tai-topaz-home-2-quan-9-7269803
67 m²,2,2,,Quận 2,,Chung cư,,,"2,55 Tỷ VNĐ",,CH Gem Riverside- chuẩn bị công bố Q.2- view,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ch-gem-riverside-chuan-bi-cong-bo-q-2-view-song-ho-7273289
53 m²,2,2,,Quận Thủ Đức,,Chung cư,Sổ hồng,18,"1,1 Tỷ VNĐ",,căn hộ QL13 liền kề Chợ Đầu mối Thủ Đức 1ty1/ căn,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-ql13-lien-ke-cho-dau-moi-thu-duc-1ty1-can-2-7170327
50 m²,,2,Không xác định,Quận 9,,Chung cư,,,"1,05 Tỷ VNĐ",,"Cuối Năm Nhận Nhà Sách Vali Vào Ở Ngay. Chỉ 1,050",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/cuoi-nam-nhan-nha-sach-vali-vao-o-ngay-chi-1-050-t-7021599
68 m²,2,2,,Quận 7,,Chung cư,,,"1,98 Tỷ VNĐ",,CH  đường Nguyễn Văn Qùy 2PN-68m2- view sông-,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ch-duong-nguyen-van-quy-2pn-68m2-view-song-luxgard-7273294
23 m²,1,1,,Quận Thủ Đức,,Chung cư,Sổ hồng,3,300 Triệu VNĐ,,"Căn hộ Mini cao cấp, siêu rẻ, siêu lợi nhuận,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-mini-cao-cap-sieu-re-sieu-loi-nhuan-full-no-6656434
126 m²,2,3,,Quận 7,,Chung cư,,,"3,42 Tỷ VNĐ",,"CH 3,42 tỷ-126m2-căn 3pn-có sân vườn- view sông-Q",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ch-3-42-ty-126m2-can-3pn-co-san-vuon-view-song-q-7-7273295
66 m²,2,2,,Quận Thủ Đức,,Chung cư,,,"1,96 Tỷ VNĐ",,CH Opal Riverside  chuẩn resort 2PN- giá rẻ-q.Thủ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ch-opal-riverside-chuan-resort-2pn-gia-re-q-thu-du-7273299
50 m²,1,1,Tây,Quận 4,,Chung cư,Sổ hồng,34,"2,5 Tỷ VNĐ",,"Charmington Iris Q4  giá 2 tỷ, CK 5%, NH cho vay",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/charmington-iris-q4-gia-2-ty-ck-5-nh-cho-vay-70-3-7268981
55 m²,2,2,Đông,Quận 2,,Chung cư,Sổ hồng,15,"1,1 Tỷ VNĐ",,"Căn hộ Nguyễn Duy Trinh, Q2 giá 1.1 tỷ/căn 2PN,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-nguyen-duy-trinh-q2-gia-1-1-ty-can-2pn-tra-6748450
74 m²,2,2,,Quận 2,,Chung cư,,,"2,2 Tỷ VNĐ",,Chính chủ Cần sang nhượng gấp căn Officetel,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chinh-chu-can-sang-nhuong-gap-can-officetel-homyla-7153855
56 m²,2,2,,Quận 12,,Chung cư,Sổ hồng,,"1,3 Tỷ VNĐ",,"Cần Bán Lại Depot Metro Tham Lương, 2 Pn/1,3 Tỷ/",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-lai-depot-metro-tham-luong-2-pn-1-3-ty-56m-7190427
50 m²,2,2,,Quận 8,"12,0 m",Chung cư,Sổ hồng,,"1,2 Tỷ VNĐ",,"Bán căn hộ trả góp 20 năm bằng tiền thuê nhà,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-tra-gop-20-nam-bang-tien-thue-nha-hevea-6189288
73 m²,2,2,Bắc,Quận 8,,Chung cư,Có giấy phép xây dựng,29,"1,4 Tỷ VNĐ",,Chỉ với 140tr sở hữu ngay CH cao cấp MT Võ Văn,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chi-voi-140tr-so-huu-ngay-ch-cao-cap-mt-vo-van-kie-7022912
56 m²,1,2,,Huyện Bình Chánh,,Chung cư,,20,"1,2 Tỷ VNĐ",,Mở bán đợt 1 cho các khách hàng thông thái đầu tư,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-dot-1-cho-cac-khach-hang-thong-thai-dau-tu-6339931
56 m²,1,2,Tây Nam,Quận 8,"30,0 m",Chung cư,Có giấy phép xây dựng,10,"1,1 Tỷ VNĐ",,"Căn Hộ CityView Giá Từ 1,2 TỶ/Căn 2pn, Thanh Toán",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cityview-gia-tu-1-2-ty-can-2pn-thanh-toan-3-6297549
74 m²,2,2,,Quận 2,,Chung cư,,,2 Tỷ VNĐ,,"Dự án Homyland 3, thanh toán 40% nhận nhà",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/du-an-homyland-3-thanh-toan-40-nhan-nha-7050789
81 m²,2,2,,Quận 2,,Chung cư,,,"2,67 Tỷ VNĐ",,"Căn hộ cao cấp trung tâm Quận 2, giá gốc chủ đầu",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cao-cap-trung-tam-quan-2-gia-goc-chu-dau-tu-7141425
88 m²,2,2,,Quận 12,,Chung cư,,1,"4,8 Tỷ VNĐ",,"Mở bán Shop house Prosper Plaza, Phan văn Hớn",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-shop-house-prosper-plaza-phan-van-hon-quan-7192693
75 m²,2,2,,Quận 2,,Chung cư,,,"2,4 Tỷ VNĐ",,Căn Hộ Cao Cấp Giá Tốt Nhất Thị Trường Quận,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cao-cap-gia-tot-nhat-thi-truong-quan-2-7141389
68 m²,2,2,Đông,Quận 7,,Chung cư,Sổ hồng,26,"1,75 Tỷ VNĐ",,"Bán Căn Hộ Luxgarden 68m2, 1 Tỷ 750 ( đã bao gồm",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-luxgarden-68m2-1-ty-750-da-bao-gom-vat-6241232
56 m²,1,2,,Huyện Bình Chánh,,Chung cư,,20,"1,2 Tỷ VNĐ",,Tiện ích hoàn hảo tại khu đô thị Mizuki Park,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/tien-ich-hoan-hao-tai-khu-do-thi-mizuki-park-6340044
114 m²,2,1,Tây Nam,Quận 12,"8,0 m",Chung cư,,1,"2,83 Tỷ VNĐ",,"Chính chủ cần bán shophouse TM07, 8X Plus, 2.83",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chinh-chu-can-ban-shophouse-tm07-8x-plus-2-83-ty-7268195
65 m²,0,2,,Quận 12,,Chung cư,,,"1,5 Tỷ VNĐ",,Mở bán căn hộ Block A - giá chủ đầu tư,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-can-ho-block-a-gia-chu-dau-tu-7121222
74 m²,2,2,,Quận 2,"24,0 m",Chung cư,Có giấy phép xây dựng,22,"1,55 Tỷ VNĐ",,Bán CH Giá Rẻ Duy Nhất Tại Quận,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-ch-gia-re-duy-nhat-tai-quan-2-4275262
73 m²,0,2,Tây,Huyện Nhà Bè,"60,0 m",Chung cư,,27,"1,898 Tỷ VNĐ",,CH Dragon Hill - Thanh toán mỗi tháng 0% LS,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ch-dragon-hill-thanh-toan-moi-thang-0-ls-4641760
52 m²,1,2,,Huyện Nhà Bè,,Chung cư,Sổ hồng,,"1,45 Tỷ VNĐ",,Thanh Toán 20% Nhận Ngay Căn Hộ Cao Câp Full Tiện,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/thanh-toan-20-nhan-ngay-can-ho-cao-cap-full-tien-i-6303067
107 m²,2,3,,Quận 2,,Chung cư,,,"3,1 Tỷ VNĐ",,"Bán căn hộ cao cấp Homyland 2, Quận 2, DT: 76m2 2",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-cao-cap-homyland-2-quan-2-dt-76m2-2-pho-7141441
56 m²,1,2,Tây Nam,Quận 2,"24,0 m",Chung cư,Sổ hồng,27,"1,35 Tỷ VNĐ",,Căn Hộ Cao Cấp Chỉ 1.350tỷ/căn 2pn Ngay Trung Tâm,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cao-cap-chi-1-350ty-can-2pn-ngay-trung-tam-5052874
54 m²,2,2,,Quận Bình Tân,,Chung cư,Sổ hồng,21,700 Triệu VNĐ,,Căn hộ Tecco 54m2 700 triệu/căn 2 PN thanh toán,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-tecco-54m2-700-trieu-can-2-pn-thanh-toan-30-6164036
85 m²,2,2,,Quận 2,,Chung cư,,,"2,465 Tỷ VNĐ",,Thanh Toán 15% Có Ngay Căn Hộ View Sông Quận 2 Tp,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/thanh-toan-15-co-ngay-can-ho-view-song-quan-2-tp-h-7141412
48 m²,1,1,,Quận 11,,Chung cư,Có giấy phép xây dựng,,"1,8 Tỷ VNĐ",,"Căn hộ tiêu chẩn 4 sao liền kề Đầm Sen, nội thất",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-tieu-chan-4-sao-lien-ke-dam-sen-noi-that-ha-7266496
53 m²,1,1,Không xác định,Quận Tân Bình,"12,0 m",Chung cư,Sổ hồng,12,"2,65 Tỷ VNĐ",,Cần bán chung cư cao cấp CC Botanica  đường Phổ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-chung-cu-cao-cap-cc-botanica-duong-pho-qua-6776070
50 m²,2,2,Không xác định,Quận Phú Nhuận,"12,0 m",Chung cư,Sổ hồng,11,"2,95 Tỷ VNĐ",,Cần bán chung cư cao cấp CC Office tel Orchar,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-chung-cu-cao-cap-cc-office-tel-orchar-gard-6776139
75 m²,2,2,,Quận 2,,Chung cư,,,"2,1 Tỷ VNĐ",,"Thanh toán 40% nhận nhà ngày trung tâm Quận 2,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/thanh-toan-40-nhan-nha-ngay-trung-tam-quan-2-gia-2-7056583
85 m²,2,2,,Quận 2,,Chung cư,,,"2,5 Tỷ VNĐ",,Bán căn hộ Homyland 3 view đường Nguyễn Duy Trinh,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-homyland-3-view-duong-nguyen-duy-trinh-7153846
95 m²,2,3,,Quận 2,,Chung cư,,,"3,2 Tỷ VNĐ",,"Căn hộ cao cấp Homyland 3 Quận 2, TT 40% nhận nhà",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cao-cap-homyland-3-quan-2-tt-40-nhan-nha-no-7153890
98 m²,3,3,,Quận Tân Bình,,Chung cư,,,"4,4 Tỷ VNĐ",,Cần Bán Căn Hộ Chung Cư Botanica Full Nội Thất,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-can-ho-chung-cu-botanica-full-noi-that-cao-7268208
60 m²,2,2,,Quận Bình Tân,"30,0 m",Chung cư,Sổ hồng,9,520 Triệu VNĐ,,"Căn hộ 580tr/2PN, SHR vĩnh viễn, tặng nội thất,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-580tr-2pn-shr-vinh-vien-tang-noi-that-gop-2-7265971
69 m²,2,2,Tây Bắc,Quận Gò Vấp,,Chung cư,Sổ hồng,,"2,346 Tỷ VNĐ",,Căn hộ cao cấp C.T Plaza Nguyên Hồng nằm liền kề,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cao-cap-c-t-plaza-nguyen-hong-nam-lien-ke-v-7265747
68 m²,2,2,,Quận Tân Phú,,Chung cư,,10,"2,15 Tỷ VNĐ",,"Cần bán gấp căn hộ Melody Âu Cơ 2pn, dt 68m2,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-gap-can-ho-melody-au-co-2pn-dt-68m2-view-d-7266450
50 m²,1,2,,Quận 9,,Chung cư,Sổ hồng,17,700 Triệu VNĐ,,Thu nhập thấp vẫn sở hữu căn hộ đáng mơ ước chỉ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/thu-nhap-thap-van-so-huu-can-ho-dang-mo-uoc-chi-70-7194701
66 m²,2,2,,Quận 7,,Chung cư,,,"1,7 Tỷ VNĐ",,Q7 Saigon Reverside-hưng Thịnh,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/q7-saigon-reverside-hung-thinh-land-7267791
48 m²,1,1,,Quận 11,,Chung cư,Có giấy phép xây dựng,,"1,8 Tỷ VNĐ",,"Res 11 căn 1PN, DT 48.56m2, giá bán đợt 2 CĐT 1,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/res-11-can-1pn-dt-48-56m2-gia-ban-dot-2-cdt-1-810-7266440
62 m²,2,2,,Quận 8,,Chung cư,Sổ hồng,3,"1,55 Tỷ VNĐ",,Bán chung cư City View (dự án Heaven City) -,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-chung-cu-city-view-du-an-heaven-city-b03-02-7266275
80 m²,2,2,,Quận 2,,Chung cư,,,"2,32 Tỷ VNĐ",,Homyland 3 - nhận nhà ở ngay full nội thất cao,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/homyland-3-nhan-nha-o-ngay-full-noi-that-cao-cap-c-7141401
108 m²,2,3,Không xác định,Huyện Bình Chánh,"16,0 m",Chung cư,Sổ hồng,1,"2,5 Tỷ VNĐ",,"Cần Bán Gấp Biệt Thự Ngang 8x16 Giá 2ty5, Sổ Hòng",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-gap-biet-thu-ngang-8x16-gia-2ty5-so-hong-r-7265017
71 m²,2,2,Đông Nam,Quận 9,,Chung cư,Sổ hồng,5,"2,134 Tỷ VNĐ",,Bán căn hộ C5.13 dự án Him Lam Phú An quận 9 Nhận,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-c5-13-du-an-him-lam-phu-an-quan-9-nhan-7264914
56 m²,1,2,,Huyện Bình Chánh,,Chung cư,Có giấy phép xây dựng,20,"1,2 Tỷ VNĐ",,Mizuki Park: Tặng voucher chiết khấu cho khách,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mizuki-park-tang-voucher-chiet-khau-cho-khach-den-6572335
65 m²,2,2,,Quận 12,,Chung cư,Sổ hồng,,790 Triệu VNĐ,,"Chỉ 790 triệu chắc chắn có nhà - 2PN,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chi-790-trieu-chac-chan-co-nha-2pn-2wc-7253657
